STN,YYYYMMDD,HH,DD,FH,FF,FX
258,20191221,5,180,70,70,90
258,20191221,6,170,80,70,90
258,20191221,7,180,80,90,100
258,20191221,8,180,90,80,120
258,20191221,9,180,80,90,110
258,20191221,10,180,100,100,120
258,20191221,11,180,90,100,130
258,20191221,12,180,90,90,110
258,20191221,13,180,90,100,120
258,20191221,14,180,100,100,120
258,20191221,15,170,90,90,110
258,20191221,16,170,100,90,120
258,20191221,17,180,100,90,120
258,20191221,18,170,100,100,120
258,20191221,19,170,90,90,130
258,20191221,20,160,80,80,120
258,20191221,21,150,80,70,100
258,20191221,22,140,80,80,100
258,20191221,23,130,80,70,100
258,20191221,24,130,70,80,100
258,20191222,1,130,80,80,100
258,20191222,2,130,90,90,120
258,20191222,3,130,90,90,110
258,20191222,4,130,90,80,110
258,20191222,5,140,80,70,100
258,20191222,6,150,70,60,90
258,20191222,7,150,60,50,80
258,20191222,8,150,50,50,70
258,20191222,9,150,50,50,70
258,20191222,10,150,40,40,60
258,20191222,11,170,40,50,50
258,20191222,12,160,50,40,60
258,20191222,13,180,50,50,60
258,20191222,14,190,50,50,60
258,20191222,15,180,50,50,60
258,20191222,16,210,50,60,60
258,20191222,17,240,60,80,120
258,20191222,18,280,110,100,150
258,20191222,19,270,90,80,120
258,20191222,20,270,80,70,110
258,20191222,21,260,70,80,100
258,20191222,22,260,90,90,120
258,20191222,23,260,90,90,110
258,20191222,24,250,80,70,100
258,20191223,1,250,60,50,80
258,20191223,2,240,60,60,80
258,20191223,3,240,70,70,80
258,20191223,4,230,70,70,80
258,20191223,5,250,70,70,90
258,20191223,6,250,70,70,90
258,20191223,7,250,70,70,90
258,20191223,8,240,70,70,80
258,20191223,9,230,60,60,80
258,20191223,10,230,70,80,90
258,20191223,11,250,80,90,110
258,20191223,12,250,80,90,110
258,20191223,13,260,80,70,100
258,20191223,14,260,80,80,110
258,20191223,15,250,80,80,100
258,20191223,16,250,80,80,100
258,20191223,17,240,80,80,100
258,20191223,18,250,70,80,90
258,20191223,19,250,70,60,90
258,20191223,20,240,70,70,80
258,20191223,21,240,70,70,90
258,20191223,22,230,70,80,90
258,20191223,23,240,70,70,90
258,20191223,24,230,80,70,100
258,20191224,1,200,70,60,90
258,20191224,2,210,90,110,130
258,20191224,3,210,90,90,130
258,20191224,4,210,90,80,130
258,20191224,5,200,80,80,100
258,20191224,6,190,70,60,100
258,20191224,7,170,70,70,100
258,20191224,8,170,80,80,100
258,20191224,9,160,70,50,110
258,20191224,10,150,50,50,70
258,20191224,11,190,50,50,70
258,20191224,12,230,50,60,70
258,20191224,13,250,90,100,120
258,20191224,14,260,110,100,140
258,20191224,15,260,120,110,160
258,20191224,16,250,100,80,130
258,20191224,17,260,80,80,110
258,20191224,18,270,80,80,100
258,20191224,19,260,70,60,100
258,20191224,20,250,60,70,90
258,20191224,21,270,70,60,80
258,20191224,22,260,40,40,70
258,20191224,23,260,40,40,50
258,20191224,24,260,40,50,60
258,20191225,1,250,60,60,80
258,20191225,2,260,50,50,70
258,20191225,3,270,60,70,80
258,20191225,4,320,70,50,120
258,20191225,5,330,50,50,70
258,20191225,6,320,60,60,70
258,20191225,7,310,60,60,80
258,20191225,8,300,50,60,70
258,20191225,9,280,50,50,70
258,20191225,10,290,50,50,60
258,20191225,11,300,60,70,80
258,20191225,12,310,70,70,80
258,20191225,13,310,60,60,80
258,20191225,14,300,50,40,90
258,20191225,15,310,50,50,60
258,20191225,16,310,40,40,60
258,20191225,17,290,40,40,50
258,20191225,18,270,40,30,40
258,20191225,19,250,40,40,40
258,20191225,20,260,40,40,50
258,20191225,21,270,30,30,40
258,20191225,22,280,20,10,40
258,20191225,23,290,20,20,30
258,20191225,24,250,20,20,30
258,20191226,1,250,30,30,40
258,20191226,2,270,30,40,70
258,20191226,3,260,30,20,70
258,20191226,4,250,20,40,40
258,20191226,5,170,20,30,40
258,20191226,6,180,30,40,40
258,20191226,7,180,30,30,40
258,20191226,8,190,40,30,50
258,20191226,9,150,30,40,50
258,20191226,10,180,40,40,50
258,20191226,11,180,30,30,50
258,20191226,12,180,40,40,50
258,20191226,13,150,40,40,60
258,20191226,14,150,40,40,60
258,20191226,15,140,40,40,50
258,20191226,16,120,60,60,70
258,20191226,17,130,60,60,80
258,20191226,18,130,60,60,80
258,20191226,19,110,70,70,80
258,20191226,20,120,70,70,90
258,20191226,21,110,70,80,90
258,20191226,22,110,90,90,110
258,20191226,23,110,90,90,110
258,20191226,24,110,90,80,110
258,20191227,1,90,90,90,110
258,20191227,2,80,90,90,100
258,20191227,3,80,90,90,120
258,20191227,4,70,90,80,110
258,20191227,5,80,90,90,100
258,20191227,6,70,90,90,100
258,20191227,7,70,80,80,100
258,20191227,8,70,80,90,110
258,20191227,9,80,90,80,100
258,20191227,10,80,80,80,100
258,20191227,11,80,80,80,100
258,20191227,12,90,80,70,90
258,20191227,13,90,60,60,70
258,20191227,14,80,60,60,70
258,20191227,15,70,50,50,60
258,20191227,16,80,60,70,80
258,20191227,17,80,70,80,100
258,20191227,18,80,70,70,90
258,20191227,19,90,70,60,80
258,20191227,20,90,70,80,90
258,20191227,21,100,80,80,100
258,20191227,22,100,80,80,90
258,20191227,23,120,70,80,90
258,20191227,24,120,80,80,100
258,20191228,1,120,80,80,100
258,20191228,2,120,60,70,90
258,20191228,3,120,80,70,90
258,20191228,4,130,70,70,80
258,20191228,5,140,60,60,80
258,20191228,6,140,60,50,80
258,20191228,7,130,50,50,70
258,20191228,8,130,50,60,60
258,20191228,9,140,40,40,60
258,20191228,10,150,50,50,70
258,20191228,11,160,50,40,60
258,20191228,12,170,30,30,50
258,20191228,13,160,40,40,50
258,20191228,14,150,40,40,60
258,20191228,15,160,30,30,50
258,20191228,16,150,40,40,50
258,20191228,17,160,50,50,70
258,20191228,18,170,60,60,70
258,20191228,19,180,70,70,90
258,20191228,20,170,60,50,80
258,20191228,21,170,70,80,80
258,20191228,22,190,70,70,90
258,20191228,23,190,70,80,90
258,20191228,24,180,70,60,90
258,20191229,1,190,60,60,80
258,20191229,2,190,70,60,80
258,20191229,3,200,60,60,70
258,20191229,4,180,60,60,80
258,20191229,5,190,60,70,80
258,20191229,6,190,70,70,80
258,20191229,7,190,70,70,80
258,20191229,8,180,70,80,90
258,20191229,9,190,70,80,90
258,20191229,10,190,70,70,90
258,20191229,11,190,70,70,90
258,20191229,12,190,80,90,100
258,20191229,13,190,80,80,100
258,20191229,14,210,60,50,90
258,20191229,15,190,60,60,70
258,20191229,16,180,80,90,100
258,20191229,17,190,90,90,110
258,20191229,18,200,90,90,110
258,20191229,19,200,80,80,100
258,20191229,20,200,80,80,100
258,20191229,21,200,80,80,90
258,20191229,22,200,90,90,110
258,20191229,23,200,90,70,110
258,20191229,24,200,70,70,90
258,20191230,1,210,70,70,90
258,20191230,2,200,80,70,110
258,20191230,3,210,80,80,100
258,20191230,4,220,90,90,110
258,20191230,5,210,100,110,120
258,20191230,6,220,110,100,130
258,20191230,7,210,110,110,130
258,20191230,8,210,110,110,130
258,20191230,9,220,100,100,130
258,20191230,10,210,100,100,130
258,20191230,11,210,100,100,120
258,20191230,12,210,100,90,140
258,20191230,13,220,100,100,120
258,20191230,14,210,100,100,120
258,20191230,15,210,100,110,130
258,20191230,16,210,110,110,130
258,20191230,17,210,100,100,120
258,20191230,18,220,100,90,120
258,20191230,19,220,80,70,100
258,20191230,20,230,70,70,90
258,20191230,21,230,70,60,90
258,20191230,22,220,60,60,70
258,20191230,23,250,60,60,70
258,20191230,24,260,60,50,70
258,20191231,1,270,50,50,60
258,20191231,2,260,50,50,60
258,20191231,3,330,50,70,80
258,20191231,4,330,60,60,80
258,20191231,5,340,50,50,70
258,20191231,6,340,40,40,60
258,20191231,7,350,40,50,50
258,20191231,8,340,40,40,50
258,20191231,9,350,40,40,50
258,20191231,10,350,50,40,50
258,20191231,11,310,30,20,40
258,20191231,12,280,20,20,30
258,20191231,13,310,20,20,30
258,20191231,14,320,20,20,30
258,20191231,15,350,20,20,30
258,20191231,16,170,10,10,30
258,20191231,17,330,10,10,30
258,20191231,18,10,10,10,20
258,20191231,19,170,10,10,30
258,20191231,20,150,20,30,30
258,20191231,21,190,50,60,70
258,20191231,22,190,40,40,60
258,20191231,23,170,40,50,60
258,20191231,24,170,40,40,60
258,20200101,1,160,40,30,50
258,20200101,2,110,30,40,50
258,20200101,3,140,40,40,50
258,20200101,4,160,50,50,60
258,20200101,5,170,40,40,60
258,20200101,6,150,40,40,60
258,20200101,7,150,50,60,70
258,20200101,8,150,60,50,70
258,20200101,9,160,50,60,80
258,20200101,10,180,70,80,100
258,20200101,11,180,60,60,90
258,20200101,12,190,50,50,80
258,20200101,13,200,50,40,70
258,20200101,14,180,30,40,60
258,20200101,15,180,40,40,60
258,20200101,16,190,50,50,70
258,20200101,17,210,50,50,80
258,20200101,18,190,50,50,80
258,20200101,19,190,50,60,70
258,20200101,20,200,60,60,80
258,20200101,21,220,60,70,80
258,20200101,22,210,70,70,90
258,20200101,23,210,70,70,90
258,20200101,24,220,60,60,90
258,20200102,1,230,60,60,90
258,20200102,2,220,70,70,90
258,20200102,3,220,70,70,100
258,20200102,4,200,70,60,90
258,20200102,5,210,80,80,100
258,20200102,6,210,80,80,100
258,20200102,7,200,80,80,100
258,20200102,8,190,70,60,90
258,20200102,9,180,70,70,80
258,20200102,10,190,80,80,100
258,20200102,11,190,80,90,100
258,20200102,12,180,90,90,110
258,20200102,13,190,90,100,110
258,20200102,14,190,90,90,110
258,20200102,15,190,80,80,110
258,20200102,16,190,80,70,100
258,20200102,17,190,80,90,100
258,20200102,18,190,90,80,120
258,20200102,19,180,90,90,110
258,20200102,20,190,90,90,110
258,20200102,21,190,90,90,110
258,20200102,22,200,100,100,130
258,20200102,23,200,110,110,140
258,20200102,24,200,110,120,140
258,20200103,1,210,120,110,150
258,20200103,2,200,120,120,140
258,20200103,3,210,110,110,130
258,20200103,4,210,120,110,140
258,20200103,5,210,100,100,130
258,20200103,6,210,100,100,120
258,20200103,7,210,100,100,120
258,20200103,8,210,100,110,130
258,20200103,9,210,90,80,110
258,20200103,10,210,90,90,110
258,20200103,11,210,100,100,110
258,20200103,12,240,90,80,110
258,20200103,13,290,80,70,100
258,20200103,14,340,80,110,140
258,20200103,15,340,100,80,130
258,20200103,16,310,80,90,110
258,20200103,17,320,90,90,120
258,20200103,18,320,70,90,140
258,20200103,19,280,50,50,100
258,20200103,20,270,50,60,60
258,20200103,21,250,60,60,70
258,20200103,22,260,70,60,80
258,20200103,23,250,70,70,80
258,20200103,24,240,70,70,90
258,20200104,1,240,70,70,100
258,20200104,2,270,80,90,100
258,20200104,3,260,70,70,90
258,20200104,4,260,80,80,100
258,20200104,5,260,80,80,100
258,20200104,6,270,80,90,100
258,20200104,7,260,90,90,110
258,20200104,8,260,90,80,110
258,20200104,9,270,80,90,110
258,20200104,10,270,100,100,130
258,20200104,11,280,100,90,130
258,20200104,12,280,90,90,110
258,20200104,13,280,80,80,120
258,20200104,14,280,80,80,110
258,20200104,15,280,80,80,100
258,20200104,16,280,80,80,100
258,20200104,17,330,70,50,90
258,20200104,18,280,50,40,70
258,20200104,19,280,30,20,50
258,20200104,20,280,20,20,20
258,20200104,21,260,20,30,40
258,20200104,22,250,40,40,60
258,20200104,23,250,40,50,50
258,20200104,24,240,40,30,50
258,20200105,1,240,30,50,50
258,20200105,2,270,50,40,70
258,20200105,3,210,30,30,40
258,20200105,4,210,50,50,70
258,20200105,5,230,50,60,70
258,20200105,6,210,60,60,70
258,20200105,7,220,60,60,80
258,20200105,8,220,70,70,80
258,20200105,9,220,70,80,80
258,20200105,10,210,70,70,90
258,20200105,11,210,70,80,90
258,20200105,12,220,80,80,90
258,20200105,13,220,70,70,90
258,20200105,14,210,70,70,80
258,20200105,15,210,70,80,90
258,20200105,16,210,80,80,100
258,20200105,17,210,80,70,90
258,20200105,18,210,80,80,90
258,20200105,19,210,80,80,100
258,20200105,20,210,80,90,100
258,20200105,21,210,80,80,100
258,20200105,22,210,80,80,100
258,20200105,23,210,80,80,100
258,20200105,24,210,80,80,100
258,20200106,1,220,80,80,100
258,20200106,2,210,70,70,90
258,20200106,3,210,70,80,90
258,20200106,4,210,70,70,90
258,20200106,5,210,70,80,100
258,20200106,6,210,80,80,100
258,20200106,7,200,70,70,90
258,20200106,8,200,80,90,110
258,20200106,9,200,80,70,100
258,20200106,10,210,80,80,100
258,20200106,11,210,80,90,100
258,20200106,12,210,90,90,130
258,20200106,13,210,80,80,120
258,20200106,14,190,70,70,100
258,20200106,15,170,70,70,90
258,20200106,16,170,80,70,90
258,20200106,17,180,80,80,100
258,20200106,18,190,80,80,100
258,20200106,19,210,80,80,110
258,20200106,20,220,80,90,110
258,20200106,21,210,100,100,120
258,20200106,22,210,100,100,130
258,20200106,23,220,90,90,110
258,20200106,24,220,90,90,110
258,20200107,1,220,80,70,100
258,20200107,2,220,70,70,80
258,20200107,3,230,70,70,80
258,20200107,4,230,60,60,80
258,20200107,5,240,60,60,70
258,20200107,6,220,60,70,80
258,20200107,7,220,60,60,80
258,20200107,8,220,60,70,80
258,20200107,9,220,70,70,80
258,20200107,10,220,80,80,100
258,20200107,11,210,80,80,100
258,20200107,12,210,90,100,130
258,20200107,13,210,100,100,130
258,20200107,14,210,100,100,120
258,20200107,15,200,100,100,120
258,20200107,16,210,100,100,120
258,20200107,17,200,100,110,130
258,20200107,18,200,100,90,120
258,20200107,19,200,100,100,130
258,20200107,20,200,110,110,130
258,20200107,21,210,110,120,140
258,20200107,22,210,130,130,170
258,20200107,23,200,140,150,180
258,20200107,24,210,140,140,170
258,20200108,1,210,140,140,170
258,20200108,2,210,130,130,160
258,20200108,3,220,120,120,150
258,20200108,4,210,110,110,130
258,20200108,5,210,100,90,120
258,20200108,6,220,80,80,100
258,20200108,7,230,80,80,90
258,20200108,8,240,80,80,90
258,20200108,9,240,80,70,100
258,20200108,10,240,70,80,90
258,20200108,11,240,60,60,80
258,20200108,12,250,60,70,80
258,20200108,13,240,60,60,80
258,20200108,14,240,50,50,70
258,20200108,15,250,60,50,70
258,20200108,16,260,50,40,60
258,20200108,17,230,40,50,50
258,20200108,18,230,50,50,50
258,20200108,19,230,50,40,60
258,20200108,20,230,40,40,50
258,20200108,21,230,40,40,50
258,20200108,22,220,40,40,50
258,20200108,23,210,40,40,50
258,20200108,24,190,40,40,50
258,20200109,1,180,40,50,60
258,20200109,2,170,50,40,70
258,20200109,3,160,50,50,70
258,20200109,4,150,60,60,80
258,20200109,5,180,80,80,90
258,20200109,6,180,80,80,100
258,20200109,7,200,90,90,110
258,20200109,8,200,100,100,120
258,20200109,9,200,110,120,130
258,20200109,10,210,120,120,150
258,20200109,11,200,120,120,140
258,20200109,12,210,120,120,150
258,20200109,13,210,100,100,140
258,20200109,14,210,100,100,120
258,20200109,15,210,100,90,110
258,20200109,16,210,90,90,110
258,20200109,17,210,90,80,100
258,20200109,18,210,80,90,100
258,20200109,19,210,90,80,110
258,20200109,20,200,90,80,110
258,20200109,21,200,80,80,100
258,20200109,22,200,90,90,110
258,20200109,23,210,90,80,110
258,20200109,24,230,90,90,120
258,20200110,1,230,100,90,130
258,20200110,2,230,90,90,110
258,20200110,3,210,80,80,100
258,20200110,4,240,80,80,100
258,20200110,5,240,80,80,100
258,20200110,6,250,80,70,100
258,20200110,7,250,80,70,90
258,20200110,8,270,60,60,80
258,20200110,9,320,50,50,70
258,20200110,10,320,70,80,110
258,20200110,11,330,80,70,120
258,20200110,12,330,90,80,140
258,20200110,13,320,80,70,110
258,20200110,14,320,80,80,110
258,20200110,15,330,70,80,110
258,20200110,16,310,60,50,100
258,20200110,17,300,50,60,70
258,20200110,18,270,50,50,90
258,20200110,19,270,50,50,60
258,20200110,20,260,50,40,60
258,20200110,21,240,40,50,50
258,20200110,22,250,50,50,60
258,20200110,23,230,50,50,60
258,20200110,24,220,60,60,70
258,20200111,1,220,70,70,80
258,20200111,2,210,70,70,80
258,20200111,3,210,80,80,90
258,20200111,4,210,80,90,100
258,20200111,5,200,90,90,110
258,20200111,6,200,70,80,100
258,20200111,7,210,100,100,130
258,20200111,8,210,110,120,140
258,20200111,9,210,110,120,140
258,20200111,10,210,120,120,150
258,20200111,11,210,120,130,160
258,20200111,12,210,130,120,160
258,20200111,13,210,120,120,160
258,20200111,14,210,120,110,150
258,20200111,15,210,120,130,150
258,20200111,16,200,130,120,160
258,20200111,17,210,130,130,170
258,20200111,18,210,130,140,170
258,20200111,19,210,130,130,170
258,20200111,20,210,130,140,170
258,20200111,21,210,140,140,180
258,20200111,22,210,140,140,170
258,20200111,23,220,140,140,180
258,20200111,24,210,140,140,180
258,20200112,1,210,140,130,170
258,20200112,2,210,140,140,170
258,20200112,3,220,130,130,170
258,20200112,4,210,120,120,150
258,20200112,5,210,130,120,160
258,20200112,6,210,120,120,150
258,20200112,7,210,130,130,170
258,20200112,8,210,130,130,160
258,20200112,9,210,130,140,170
258,20200112,10,210,140,140,180
258,20200112,11,210,140,140,180
258,20200112,12,210,140,140,170
258,20200112,13,210,130,130,170
258,20200112,14,220,120,110,150
258,20200112,15,240,130,140,170
258,20200112,16,240,130,130,170
258,20200112,17,260,130,130,180
258,20200112,18,280,110,110,160
258,20200112,19,260,80,70,130
258,20200112,20,260,60,60,90
258,20200112,21,250,60,70,80
258,20200112,22,230,70,60,80
258,20200112,23,210,50,50,70
258,20200112,24,210,60,60,70
258,20200113,1,210,50,60,70
258,20200113,2,200,60,60,80
258,20200113,3,210,70,90,110
258,20200113,4,210,90,90,110
258,20200113,5,210,90,90,110
258,20200113,6,210,100,100,140
258,20200113,7,210,80,80,130
258,20200113,8,200,80,80,110
258,20200113,9,200,80,90,110
258,20200113,10,200,90,80,120
258,20200113,11,200,90,90,110
258,20200113,12,190,80,70,100
258,20200113,13,180,70,80,90
258,20200113,14,180,80,80,100
258,20200113,15,170,90,90,110
258,20200113,16,170,90,90,110
258,20200113,17,170,90,100,130
258,20200113,18,170,110,120,150
258,20200113,19,180,120,130,170
258,20200113,20,180,130,130,170
258,20200113,21,180,140,140,180
258,20200113,22,180,130,130,170
258,20200113,23,190,140,140,200
258,20200113,24,190,140,140,180
258,20200114,1,190,130,120,170
258,20200114,2,190,130,130,170
258,20200114,3,200,140,140,180
258,20200114,4,200,140,140,190
258,20200114,5,210,140,140,180
258,20200114,6,220,130,120,170
258,20200114,7,230,110,80,150
258,20200114,8,220,100,110,130
258,20200114,9,220,110,110,130
258,20200114,10,210,90,90,120
258,20200114,11,210,90,90,110
258,20200114,12,200,100,100,120
258,20200114,13,200,110,120,150
258,20200114,14,200,100,110,140
258,20200114,15,190,110,110,140
258,20200114,16,190,120,120,160
258,20200114,17,200,140,150,210
258,20200114,18,200,170,170,210
258,20200114,19,200,160,170,230
258,20200114,20,210,160,170,230
258,20200114,21,210,170,170,220
258,20200114,22,210,170,170,210
258,20200114,23,210,170,160,240
258,20200114,24,210,160,170,200
258,20200115,1,210,160,150,210
258,20200115,2,210,150,150,190
258,20200115,3,200,150,160,230
258,20200115,4,200,160,160,210
258,20200115,5,200,160,160,210
258,20200115,6,200,150,140,200
258,20200115,7,200,150,150,190
258,20200115,8,200,140,140,180
258,20200115,9,200,140,140,190
258,20200115,10,200,140,130,180
258,20200115,11,200,130,130,170
258,20200115,12,210,130,140,190
258,20200115,13,210,130,120,180
258,20200115,14,210,140,140,180
258,20200115,15,280,130,100,180
258,20200115,16,250,70,60,120
258,20200115,17,240,60,70,80
258,20200115,18,220,80,90,100
258,20200115,19,220,80,90,100
258,20200115,20,220,100,100,130
258,20200115,21,220,110,100,130
258,20200115,22,220,90,90,120
258,20200115,23,220,90,90,110
258,20200115,24,210,90,90,110
258,20200116,1,210,90,80,100
258,20200116,2,210,90,100,110
258,20200116,3,210,100,90,120
258,20200116,4,210,90,90,110
258,20200116,5,210,90,90,110
258,20200116,6,190,90,70,110
258,20200116,7,190,80,80,100
258,20200116,8,190,90,80,110
258,20200116,9,190,80,80,100
258,20200116,10,170,70,70,100
258,20200116,11,170,70,70,90
258,20200116,12,160,70,60,80
258,20200116,13,160,60,70,90
258,20200116,14,170,70,80,90
258,20200116,15,160,70,70,90
258,20200116,16,150,70,70,90
258,20200116,17,150,80,90,100
258,20200116,18,150,80,90,100
258,20200116,19,160,90,100,130
258,20200116,20,160,110,110,130
258,20200116,21,170,110,110,140
258,20200116,22,170,110,120,150
258,20200116,23,180,120,120,140
258,20200116,24,180,100,100,140
258,20200117,1,180,110,110,140
258,20200117,2,170,110,110,130
258,20200117,3,180,100,100,130
258,20200117,4,170,90,80,120
258,20200117,5,170,80,80,100
258,20200117,6,180,90,90,110
258,20200117,7,180,90,100,120
258,20200117,8,190,100,100,120
258,20200117,9,200,90,90,120
258,20200117,10,190,80,70,110
258,20200117,11,190,60,40,90
258,20200117,12,180,70,70,80
258,20200117,13,180,70,70,80
258,20200117,14,200,70,80,90
258,20200117,15,210,80,80,90
258,20200117,16,230,80,80,100
258,20200117,17,210,80,70,130
258,20200117,18,230,100,120,150
258,20200117,19,230,130,120,180
258,20200117,20,260,140,140,190
258,20200117,21,260,120,130,180
258,20200117,22,250,110,80,180
258,20200117,23,250,90,110,120
258,20200117,24,250,90,80,120
258,20200118,1,240,80,90,100
258,20200118,2,220,80,80,100
258,20200118,3,220,90,90,110
258,20200118,4,220,100,110,130
258,20200118,5,220,120,120,150
258,20200118,6,230,120,100,140
258,20200118,7,230,90,90,120
258,20200118,8,230,90,90,110
258,20200118,9,230,90,80,110
258,20200118,10,250,80,80,110
258,20200118,11,300,70,70,110
258,20200118,12,270,80,90,110
258,20200118,13,270,80,80,140
258,20200118,14,290,80,70,130
258,20200118,15,290,80,70,120
258,20200118,16,280,60,60,90
258,20200118,17,280,70,90,120
258,20200118,18,270,60,60,80
258,20200118,19,290,70,90,120
258,20200118,20,310,80,80,130
258,20200118,21,300,70,50,130
258,20200118,22,300,70,60,120
258,20200118,23,280,60,50,70
258,20200118,24,310,60,60,110
258,20200119,1,290,60,60,90
258,20200119,2,290,60,50,80
258,20200119,3,300,40,50,70
258,20200119,4,330,60,70,90
258,20200119,5,340,80,60,150
258,20200119,6,360,70,70,90
258,20200119,7,360,80,80,110
258,20200119,8,350,70,90,120
258,20200119,9,10,80,80,120
258,20200119,10,350,80,50,130
258,20200119,11,350,40,50,60
258,20200119,12,340,50,60,70
258,20200119,13,340,60,60,70
258,20200119,14,330,60,50,80
258,20200119,15,350,50,50,60
258,20200119,16,350,50,50,60
258,20200119,17,330,50,40,60
258,20200119,18,330,40,40,50
258,20200119,19,330,50,40,60
258,20200119,20,320,40,50,60
258,20200119,21,320,50,40,50
258,20200119,22,300,40,40,60
258,20200119,23,300,40,30,50
258,20200119,24,290,30,40,40
258,20200120,1,290,40,30,40
258,20200120,2,290,30,30,40
258,20200120,3,280,30,30,40
258,20200120,4,260,30,30,40
258,20200120,5,240,30,30,40
258,20200120,6,240,30,20,40
258,20200120,7,240,30,30,40
258,20200120,8,230,40,40,50
258,20200120,9,240,40,40,50
258,20200120,10,220,40,50,50
258,20200120,11,220,50,50,70
258,20200120,12,220,50,60,60
258,20200120,13,230,50,50,70
258,20200120,14,220,50,50,60
258,20200120,15,230,50,40,50
258,20200120,16,230,40,50,50
258,20200120,17,220,50,50,60
258,20200120,18,220,50,50,60
258,20200120,19,210,50,50,60
258,20200120,20,210,50,50,60
258,20200120,21,190,50,60,60
258,20200120,22,200,60,60,70
258,20200120,23,210,60,70,80
258,20200120,24,210,70,80,100
258,20200121,1,210,80,80,90
258,20200121,2,220,70,60,90
258,20200121,3,210,70,70,80
258,20200121,4,210,80,90,110
258,20200121,5,220,80,90,110
258,20200121,6,220,80,80,100
258,20200121,7,220,80,70,100
258,20200121,8,210,70,80,90
258,20200121,9,220,70,70,90
258,20200121,10,230,70,70,90
258,20200121,11,240,70,70,90
258,20200121,12,250,70,80,100
258,20200121,13,220,70,60,90
258,20200121,14,220,70,80,90
258,20200121,15,220,70,70,90
258,20200121,16,210,70,70,90
258,20200121,17,200,80,90,110
258,20200121,18,230,80,80,100
258,20200121,19,230,80,70,100
258,20200121,20,230,70,70,90
258,20200121,21,220,70,70,80
258,20200121,22,220,70,70,90
258,20200121,23,230,70,70,80
258,20200121,24,230,70,70,90
258,20200122,1,240,70,70,90
258,20200122,2,240,60,60,80
258,20200122,3,230,60,60,70
258,20200122,4,230,60,60,80
258,20200122,5,240,60,60,70
258,20200122,6,250,60,50,70
258,20200122,7,250,50,50,60
258,20200122,8,260,50,40,60
258,20200122,9,250,40,40,50
258,20200122,10,260,30,30,40
258,20200122,11,260,30,30,40
258,20200122,12,280,30,30,40
258,20200122,13,330,30,30,40
258,20200122,14,330,30,40,40
258,20200122,15,310,30,30,50
258,20200122,16,320,20,20,30
258,20200122,17,320,20,20,30
258,20200122,18,340,20,20,30
258,20200122,19,350,20,10,20
258,20200122,20,20,10,10,10
258,20200122,21,100,10,10,20
258,20200122,22,160,10,10,10
258,20200122,23,150,10,10,20
258,20200122,24,210,10,10,20
258,20200123,1,170,10,20,20
258,20200123,2,170,20,20,30
258,20200123,3,160,20,20,30
258,20200123,4,180,30,30,40
258,20200123,5,150,20,20,30
258,20200123,6,100,20,20,30
258,20200123,7,170,20,20,30
258,20200123,8,150,20,20,30
258,20200123,9,110,30,30,40
258,20200123,10,130,30,30,40
258,20200123,11,140,30,40,50
258,20200123,12,140,30,30,40
258,20200123,13,170,20,20,30
258,20200123,14,990,20,10,40
258,20200123,15,210,10,10,30
258,20200123,16,180,20,20,40
258,20200123,17,0,10,0,30
258,20200123,18,120,30,30,40
258,20200123,19,120,40,40,50
258,20200123,20,130,40,40,50
258,20200123,21,150,30,30,50
258,20200123,22,160,30,40,50
258,20200123,23,180,40,30,50
258,20200123,24,200,40,50,60
258,20200124,1,200,50,50,70
258,20200124,2,210,50,50,70
258,20200124,3,220,50,40,70
258,20200124,4,210,40,40,60
258,20200124,5,200,50,50,60
258,20200124,6,200,50,50,60
258,20200124,7,200,40,40,60
258,20200124,8,210,50,50,60
258,20200124,9,200,60,60,70
258,20200124,10,190,70,60,80
258,20200124,11,210,70,70,80
258,20200124,12,210,60,60,70
258,20200124,13,200,60,70,80
258,20200124,14,200,70,60,80
258,20200124,15,210,70,60,80
258,20200124,16,220,70,60,80
258,20200124,17,210,70,70,80
258,20200124,18,210,70,70,90
258,20200124,19,200,80,80,90
258,20200124,20,210,80,80,100
258,20200124,21,210,80,70,100
258,20200124,22,210,80,80,100
258,20200124,23,210,80,80,100
258,20200124,24,210,80,80,100
258,20200125,1,210,80,80,100
258,20200125,2,210,80,80,100
258,20200125,3,210,90,90,110
258,20200125,4,210,90,100,110
258,20200125,5,210,90,90,110
258,20200125,6,200,80,80,100
258,20200125,7,200,80,80,100
258,20200125,8,200,80,90,100
258,20200125,9,210,80,70,100
258,20200125,10,210,80,80,90
258,20200125,11,200,80,90,100
258,20200125,12,210,90,80,110
258,20200125,13,210,80,70,90
258,20200125,14,200,70,70,90
258,20200125,15,190,70,80,90
258,20200125,16,190,70,80,90
258,20200125,17,190,70,70,80
258,20200125,18,200,70,60,80
258,20200125,19,190,70,80,90
258,20200125,20,190,70,70,90
258,20200125,21,180,70,70,90
258,20200125,22,180,80,80,90
258,20200125,23,170,70,70,80
258,20200125,24,170,60,60,80
258,20200126,1,150,50,50,70
258,20200126,2,160,60,50,80
258,20200126,3,160,50,50,70
258,20200126,4,160,50,60,80
258,20200126,5,160,50,50,70
258,20200126,6,160,60,60,80
258,20200126,7,150,60,60,80
258,20200126,8,160,50,60,70
258,20200126,9,190,60,60,70
258,20200126,10,180,70,70,90
258,20200126,11,190,80,80,90
258,20200126,12,200,70,60,90
258,20200126,13,220,60,50,70
